,station_id,name,lat,lon
413,7454.0,Pottery Rd / Lower Don River Trail - SMART,43.688148,-79.362101
414,7455.0,E.T. Seaton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246
415,7456.0,Belmont St / Davenport Rd - SMART,43.674788,-79.392492
416,7457.0,Queen's Park Cres W / Hoskin Ave,43.665221,-79.394009
417,7458.0,Church St / Lombard St,43.651678,-79.375233
418,7459.0,St Clair Ave W / Winona Ave - SMART,43.680466,-79.432522
419,7460.0,High Park Outdoor Pool,43.649217,-79.465319
420,7461.0,High Park Amphitheatre,43.645653,-79.464366
421,7462.0,Richmond St E / Yonge St,43.651838,-79.378743
422,7463.0,Adelaide St W / Brant St,43.6462574,-79.3973381
423,7465.0,Russell Hill Rd / St Clair Ave W - SMART,43.685569,-79.408019
424,7466.0,Glendonwynne Ave / Bloor St W - SMART,43.65182,-79.47421
425,7467.0,Lower Simcoe St / Bremner Blvd,43.64283,-79.38409
426,7468.0,Front St / Simcoe St,43.6442,-79.38702
427,7469.0,Wellington St W / York St,43.646734,-79.38301
428,7470.0,York St / Lakeshore Blvd W,43.64196,-79.380806
429,7471.0,Lakeshore Blvd W / Louisa St - SMART,43.61868,-79.48674
430,7472.0,Dundas St E / Victoria St,43.656333,-79.379114
431,7473.0,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167
432,7474.0,Clarence Square,43.64407,-79.3929
433,7475.0,Jarvis St / Richmond St E,43.652777,-79.372637
434,7476.0,Symington Ave / Dupont St - SMART,43.665538,-79.451263
435,7477.0,Antler St / Campbell Ave - SMART,43.664182,-79.449066
436,7478.0,Ellis Ave / The Queensway,43.63855,-79.46693
437,7479.0,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477
438,7480.0,Neil McLellan Park - SMART,43.65143,-79.47779
439,7481.0,Westmount Ave / St Clair Ave W - SMART,43.67851,-79.44215
440,7482.0,Danforth Ave / Sibley Ave - SMART,43.690111,-79.292634
441,7483.0,Southwood Dr / Kingston Rd - SMART,43.678685,-79.297974
442,7484.0,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162
443,7485.0,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993
444,7486.0,Gerrard St E / Ted Reeve Dr,43.684261,-79.299332
445,7487.0,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395
446,7488.0,Summerhill Ave / Maclennan Ave,43.685924,-79.376304
447,7489.0,Sumach St  / Queen St E,43.656638,-79.358749
448,7491.0,D'Arcy St / Spadina Ave - SMART,43.654074,-79.398115
449,7492.0,Lakeshore Blvd E / Bonnycastle St - SMART,43.646752,-79.364303
450,7493.0,Sackville St / Eastern Ave - SMART,43.653809,-79.3595
451,7494.0,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253
452,7496.0,Sunnyside Ave / The Queensway - SMART,43.6397,-79.44865
453,7497.0,128 Sterling Ave - SMART,43.654004,-79.444792
454,7501.0,Humberside Grounds - SMART,43.65917,-79.46997
455,7502.0,University Ave / College St (East),43.65995,-79.38964
456,7503.0,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766
457,7504.0,Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.286864
458,7505.0,Ontario St / Adelaide St E -SMART,43.652458,-79.366433
459,7506.0,Berkeley St / Adelaide St E - SMART,43.653359,-79.365023
460,7508.0,Berkeley St / Dundas St E - SMART,43.658816,-79.367318
461,7509.0,Ontario St / King St E,43.651814,-79.366194
462,7510.0,Princes' Blvd / Nunavut Rd,43.633225,-79.414319
